"x","y","treecover","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B7","NDVI","kNDVI","SAVI","NDWI","EVI","Greenness","Brightness"
-98.9563756022397,19.0792667872158,0,0.0624050013720989,0.103270001709461,0.119495004415512,0.352873742580414,0.298107504844666,0.18257999420166,0.494060486555099,1,0.36001580953598,-0.54720413684845,0.36424309015274,0.154661297798157,0.47732549905777
-99.065251414675,19.2681824914662,0,0.0559424981474876,0.0799224972724915,0.069472499191761,0.332207500934601,0.176695004105568,0.0925450026988983,0.654090344905853,1,0.437075793743134,-0.612149119377136,0.494058281183243,0.169144928455353,0.362530112266541
-99.0488122449756,19.1911070400887,0,0.0674237534403801,0.104631245136261,0.129394993185997,0.240797504782677,0.224847495555878,0.17340874671936,0.300931304693222,1,0.192030802369118,-0.394194930791855,0.184259504079819,0.0631022900342941,0.381558805704117
-99.1506811981947,19.3606191342021,0,0.0951574966311455,0.117817498743534,0.134784996509552,0.175319999456406,0.181700006127357,0.161899998784065,0.130713805556297,0.936476767063141,0.0750550925731659,-0.196162208914757,0.0797714069485664,-0.00569786690175533,0.339391976594925
-98.8841510533965,19.2547077622044,0,0.0750550031661987,0.100987493991852,0.113499999046326,0.246448755264282,0.218852490186691,0.15803624689579,0.369354665279388,1,0.231901183724403,-0.418670356273651,0.243578642606735,0.0707247629761696,0.376578956842422
-99.1549931115585,19.3533427804007,0,0.0992825031280518,0.12763500213623,0.161872506141663,0.2134899944067,0.23207999765873,0.216102495789528,0.137513712048531,0.955460488796234,0.0884504765272141,-0.251681923866272,0.0896070823073387,0.00407669181004167,0.409335941076279
-98.8415709089292,19.3201949464167,0,0.0654850006103516,0.0874300003051758,0.103215001523495,0.26510751247406,0.198392495512962,0.130742505192757,0.439540088176727,1,0.279664248228073,-0.503996074199677,0.29049226641655,0.0988662093877792,0.360068082809448
-99.1522981657061,19.1595761736161,0,0.0577987506985664,0.0846662521362305,0.0994887501001358,0.241223752498627,0.251329988241196,0.187323749065399,0.415995895862579,1,0.252883732318878,-0.480399817228317,0.25225755572319,0.0817417800426483,0.378623753786087
-99.0170118839177,19.1574202169342,0,0.0455750003457069,0.0699950009584427,0.0516799986362457,0.263897508382797,0.147572502493858,0.0672724992036819,0.67247349023819,1,0.390307813882828,-0.580733299255371,0.430578500032425,0.134891182184219,0.291777014732361
-98.9383194650289,19.3870296035552,0,0.0935074985027313,0.114710003137589,0.133107498288155,0.19930000603199,0.187612503767014,0.160909995436668,0.199130609631538,0.999281108379364,0.119279034435749,-0.269386321306229,0.12762326002121,0.0144770676270127,0.353445112705231
